time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
492413.852788	53.580009	0.016038	3.340780	6
492414.872324	53.495804	0.016010	3.341427	7
492415.948396	51.850273	0.016038	3.232864	8
492416.998142	45.019596	0.016035	2.807589	9
492418.046717	51.162773	0.016064	3.184964	10
492419.095023	38.560272	0.016065	2.400269	11
492420.129575	53.576954	0.016037	3.340748	12
492421.218945	6.776246	0.016037	0.422549	13
492422.240171	46.959858	0.016050	2.925839	14
492423.257159	48.829075	0.016039	3.044385	15
492424.338116	44.092487	0.016015	2.753225	16
492425.338892	53.691689	0.016074	3.340233	17
492426.421951	52.612434	0.016046	3.278812	18
492427.449773	43.566002	0.016042	2.715801	19
492428.532002	42.280491	0.016033	2.637086	20
492429.547903	39.636131	0.016032	2.472285	21
492430.629629	37.723083	0.016065	2.348165	22
492431.645557	30.355249	0.016060	1.890154	23
492432.694931	53.659748	0.016064	3.340454	24
492433.709197	50.238613	0.016032	3.133683	25
492434.790933	50.332054	0.016057	3.134542	26
492435.779977	53.566143	0.016037	3.340194	27
492436.902566	37.755344	0.015847	2.382535	28
492437.903561	44.646824	0.015835	2.819554	29
492438.986707	43.108868	0.015910	2.709470	30
492439.987568	52.937675	0.015848	3.340387	31
492441.053767	52.847652	0.015817	3.341295	32
492442.127253	12.278240	0.015812	0.776537	33
492443.179805	38.435215	0.015867	2.422307	34
492444.195984	25.372755	0.015842	1.601593	35
492445.244268	51.646801	0.015821	3.264436	36
492446.294414	25.144661	0.015869	1.584476	37
492447.325780	53.022087	0.015869	3.341236	38
492448.370596	41.892750	0.015843	2.644231	39
492449.453172	34.342617	0.015881	2.162441	40
492450.438625	53.033752	0.015873	3.341110	41
492451.535817	52.949059	0.015853	3.340076	42
492452.551181	44.246349	0.015869	2.788224	43
492453.619218	49.655796	0.015865	3.129830	44
492454.660821	28.890057	0.015852	1.822543	45
492455.698227	53.038639	0.015874	3.341173	46
492456.730160	52.930149	0.015847	3.339981	47
492457.779975	52.958488	0.015852	3.340749	48
492458.829202	49.523930	0.015864	3.121693	49
492459.892006	43.584332	0.015882	2.744300	50
492460.940724	31.751896	0.015847	2.003654	51
492461.988242	42.660572	0.015850	2.691468	52
492463.036903	28.873882	0.015852	1.821417	53
492464.098531	22.199598	0.015862	1.399560	54
492465.101603	49.313744	0.015879	3.105531	55
492466.121744	52.799957	0.015806	3.340531	56
492467.198952	45.471657	0.015860	2.867051	57
492468.272043	29.136845	0.015900	1.832504	58
492469.295799	53.049709	0.015878	3.341076	59
492470.344329	45.434994	0.015850	2.866495	60
492471.394373	52.849854	0.015850	3.334345	61
492472.441959	42.335289	0.015854	2.670349	62
492473.517651	14.669423	0.015834	0.926477	63
492474.550992	26.736891	0.015833	1.688638	64
492475.587597	30.708536	0.015865	1.935646	65
492476.635578	34.817829	0.015834	2.198951	66
492477.684496	25.084328	0.015887	1.578876	67
